TraitName,Timepoint,Domain,Group,Trait,BW.Var,Age.Var,coef,p_add,q_add,p_int,q_int,coef_AL,p_AL,q_AL,coef_1D,p_1D,q_1D,coef_2D,p_2D,q_2D,coef_20,p_20,q_20,coef_40,p_40,q_40,N_AL,N_1D,N_2D,N_20,N_40
Y3A_Frailty_GaitDisorders,Y3A,Frailty,Health,GaitDisorders,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.06853341987808952,0.007635387126732854,0.03414583062886742,0.9974949225719015,0.9990746226857511,-0.05249354599027656,0.14173089574530648,0.48390977261611784,-0.08400725108722701,0.04107011995580236,0.28067714984137154,-0.0668231224134676,0.2642060649152807,0.5870328504836393,-0.05201491429741285,0.42388277464777524,0.7286753536660555,-0.06978475630779758,0.33532858345347827,0.7404305057000715,74,94,92,108,121
Y3A_Frailty_Tremor,Y3A,Frailty,Health,Tremor,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.0674515924605493,0.006818194700295314,0.03126815403957087,0.43029302643756295,0.93095204007465715,-0.05170956262001513,0.18307267915010733,0.5492180374503219,-0.042482895914952405,0.34367463714472213,0.7327051457961464,0.01957676868811625,0.7590288725502197,0.9209377617460857,-0.06123882823696133,0.30323202093335627,0.6470461235733816,-0.11841046157867044,0.044461546571839594,0.3216377512628721,74,94,92,108,121
Y3A_Frailty_BodyCondition,Y3A,Frailty,Health,BodyCondition,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.12073257961431094,1.515196239271155e-6,2.4794120278982537e-5,0.3715740989527969,0.9128303507029336,-0.06744697880438842,0.0803305995296395,0.381828318843031,-0.0870073036574161,0.04992628629591546,0.30601370307237835,-0.16211109910684549,0.0020445056991202693,0.039467393902034076,-0.09818610593284237,0.08704715351527295,0.4072076885755544,-0.16205135342567478,0.021283941916999654,0.21618403861409646,74,94,92,108,121
Y3A_Frailty_RightingReflex,Y3A,Frailty,Health,RightingReflex,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.06853240250155401,0.0056003395002175715,0.02743023428677994,0.8103558966208103,0.992485414532811,-0.09897124357258194,0.11150296801084163,0.43115411064703085,-0.04407075612728548,0.21507586455341565,0.5792384079449945,-0.026826143614117837,0.5872105492854456,0.8400537234244503,-0.12848263870704196,0.10988492815777189,0.4301486498497704,-0.07069262074893033,0.19819928565614583,0.5992648008592136,74,94,92,108,121
Y3A_Frailty_VestibDisturbance,Y3A,Frailty,Health,VestibDisturbance,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.03357943443880984,0.17502509544304778,0.36847388514325846,0.7918166835025028,0.992485414532811,-0.0175192334536233,0.7326145727129211,0.9140546445787183,-0.07523078333784751,0.12496528215714973,0.46763324007228135,-0.01499462369986731,0.7435042606132243,0.9209377617460857,-0.00527882292068734,0.9253418739251297,0.9804869066494432,-0.06960276695320224,0.2543286090129651,0.6664664750285744,74,94,92,108,121
Y3A_Frailty_Cataracts,Y3A,Frailty,Health,Cataracts,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.02108703849218648,0.40155325049838186,0.6230998714630064,0.061443553237917205,0.6298461831370841,-0.060242565801388044,0.041901469453975014,0.28077900559345875,-0.014821207689263614,0.8100085865751209,0.9925311324188524,NA,NA,NA,0.045212626180966706,0.3041823787046775,0.6470461235733816,-0.10232052868743664,0.20284169889042575,0.5992648008592136,74,94,92,108,121
Y3A_Frailty_EyeDischargeOrSwelling,Y3A,Frailty,Health,EyeDischargeOrSwelling,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.020801586305819752,0.3989019158470828,0.620322633714686,0.7192143038851164,0.9910284616491165,0.044830003129727077,0.23266090890696575,0.5905114693058326,-0.055491970016765944,0.34930632505163883,0.735013486072633,-0.03172923071054574,0.6132718062783503,0.8536622384189476,-0.061571883353643976,0.1843452678577798,0.5258614015385272,-0.008510234139479537,0.8963374442149135,0.9744585976097913,74,94,92,108,121
Y3A_Frailty_Microphthalmia,Y3A,Frailty,Health,Microphthalmia,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,0.00532324475788119,0.8304507781564945,0.9296716269693894,0.9261703062817108,0.9944097161284644,0.03960185692522383,0.3547179284069232,0.6943968903796754,-0.029540665569900804,0.5713622236710255,0.8869837140395177,-0.02197011557161852,0.7217907779746358,0.9129836308841242,-0.0010738981322646294,0.9847943159344895,0.9988489047949796,0.026813235242753912,0.6189119592755784,0.9205818561697598,74,94,92,108,121
Y3A_Frailty_CornealOpacity,Y3A,Frailty,Health,CornealOpacity,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,0.006500470245893815,0.7934087832962564,0.9053158858530976,0.8690966113021592,0.9944097161284644,-0.01815745507383522,0.518744522015151,0.8123922595829215,NA,NA,NA,0.05486747133461189,0.3829940600200671,0.6911421087622256,0.009414771454956294,0.8617674727221792,0.9477170066555823,-0.013496525750047759,0.839692899183283,0.9744585976097913,74,94,92,108,121
Y3A_Frailty_VisionLoss,Y3A,Frailty,Health,VisionLoss,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.02546312369222986,0.3036610827096937,0.5120280551545187,0.7990250070459263,0.992485414532811,-0.044172047019117554,0.3180062357343934,0.6608999160045219,-0.006236496728860415,0.8865140177502757,0.9925311324188524,0.016491263587769665,0.7529073480506573,0.9209377617460857,-0.02036188559181884,0.7090234989293336,0.8940897084918151,-0.0681653943517994,0.2779781339993238,0.698383227114909,74,94,92,108,121
Y3A_Frailty_MenaceReflex,Y3A,Frailty,Health,MenaceReflex,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.0023938645327359277,0.9228972546130874,0.9700525887903985,0.6343637114741965,0.9853220318120754,-0.05956978479953655,0.1542207778499679,0.5035122676775432,-0.06714421660752026,0.14250839328367815,0.4896476689154635,-0.0014031466165574974,0.9800003272985103,0.9904254748077589,0.04431744360040608,0.3899590499207909,0.7122721422022609,0.009993784111758192,0.8797078629955395,0.9744585976097913,74,94,92,108,121
Y3A_Frailty_BreathingRateDepth,Y3A,Frailty,Health,BreathingRateDepth,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.03523750419746946,0.16171249034856758,0.3465267650326448,0.08481274967569338,0.6627986574401008,-0.04041564216359617,0.09998089102125658,0.4073085162627328,0.09886762284713174,0.2825413957032995,0.6659570408239127,-0.024928322045114335,0.6570723734303572,0.8814687877527999,0.14950130755093377,0.12497854944079437,0.4452637457523164,-0.11554425169522914,0.09211303156506008,0.4632486427731064,74,94,92,108,121
Y3A_Frailty_Piloerection,Y3A,Frailty,Health,Piloerection,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.02738080615784426,0.2728366495420588,0.47564742777308067,0.9232518278308408,0.9944097161284644,-0.05445959886781811,0.22058802493059826,0.5836221914215459,-0.04613132117082059,0.23903333895704224,0.6180098327216619,0.02026532705063777,0.6924143767508439,0.90166047961511,-0.02422156730794774,0.6556002275769437,0.8700369244972767,-0.04354081742113283,0.5482572902571106,0.8740155456789364,74,94,92,108,121
Y3A_Frailty_TDA,Y3A,Frailty,Health,TDA,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,-0.031485294823807936,0.3086051260291367,0.5179386730558938,0.7980042908189772,0.992485414532811,0.012269160205150547,0.8303920543394394,0.9572204227674888,-0.04469325363391445,0.3813326239411845,0.7746499874919491,0.022597889254268474,0.7160809442675695,0.909167056025432,0.011741636385934383,0.8615245595727947,0.9477170066555823,-0.1085178670420998,0.20862800869098813,0.6079283368003794,74,94,92,108,121
Y3A_Frailty_Temperature,Y3A,Frailty,Metabolism,Temperature,Y3A_Frailty_BWTest,Y3A_Frailty_AgeInDays,0.013530590842778295,0.5979971619779352,0.7924202619409544,0.7976760663782426,0.992485414532811,0.027402417789059167,0.5411216134753679,0.8168088354986079,0.07039273097815608,0.10424012806532781,0.43089959915376785,0.007144968765921148,0.8938304177583295,0.9701735534276084,-0.0614534906831262,0.32406757429088884,0.6705385857966268,0.02050110986282108,0.7557030859038434,0.952661299042952,74,94,92,108,121
Y3A_Grip_All,Y3A,Grip,Health,All,Y3A_Grip_BWTest,Y3A_Grip_AgeInDays,0.028374034625843036,0.2863365880943983,0.48853635883404456,0.6110198666777482,0.9853220318120754,-0.036680743840370705,0.4180369080357653,0.7626780230576177,0.017694913336481218,0.7284060674400886,0.9567071841231026,0.03724315702576763,0.5071284868997865,0.7876439148131714,0.015413949580002183,0.8107131298732387,0.9357150472376049,0.0478140796462367,0.4440950297431028,0.8017078724925026,73,92,88,107,121
Y3A_Grip_Fore,Y3A,Grip,Health,Fore,Y3A_Grip_BWTest,Y3A_Grip_AgeInDays,0.030038290625263756,0.23725192390162111,0.4402613020854825,0.02406673398164475,0.41495327979961055,0.1085754683185799,0.019660068884489915,0.18547722881814827,0.0445623538114634,0.2499780496785051,0.6254600379590669,-0.004385346058011082,0.9382542109253983,0.9781506509794108,0.12214849849756572,0.022031894875799343,0.19968147760851052,-0.11695580591501523,0.1036959379509743,0.49943108157891947,73,92,88,107,121
Y3B_Frailty_Frailty,Y3B,Frailty,Health,Frailty,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.0868832994973286,0.0020345916490561032,0.011291358495305688,0.8222812435653629,0.992485414532811,-0.08625823837610395,0.14068113704670143,0.48268828828862953,-0.08357449293271564,0.0236846459157904,0.20609001981798858,-0.02342710278400936,0.6109384879922102,0.8536622384189476,-0.11258211617668144,0.030354381182146797,0.2394181599737436,-0.08894828769707358,0.2549632647085404,0.6664664750285744,20,38,51,60,91
Y3B_Frailty_FrailtyAdj,Y3B,Frailty,Health,FrailtyAdj,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.0971233329020523,6.779337747993485e-4,0.004648688741481247,0.3897025556056507,0.9175617839359902,-0.13397139564644836,0.020704727796692645,0.18676118460635846,-0.07255990768395526,0.04516943892592611,0.29463734932416025,-0.03410224848685889,0.45644506565978504,0.7488208389441356,-0.0614532245794738,0.2638171368925657,0.6084456680946219,-0.17581884658534244,0.031766052921077814,0.28428932379485367,20,38,51,60,91
Y3B_Frailty_Alopecia,Y3B,Frailty,Health,Alopecia,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.04008864855371758,0.1640899197898506,0.34954065754051017,0.33859199470331636,0.9046784436457699,-0.004555650730746833,0.9397698199453088,0.979189940229395,0.0029467500327343384,0.9382001889815546,0.9925311324188524,-0.060067037875493244,0.23015540178782937,0.5506925349051852,0.036174148502140985,0.5655971494588926,0.8214660503814697,-0.10636552868833646,0.1072433060892788,0.507115294586002,20,38,51,60,91
Y3B_Frailty_LossOfFurColor,Y3B,Frailty,Health,LossOfFurColor,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,0.024078108253535728,0.3942520956768901,0.6144188504055431,0.5709054121086772,0.9853220318120754,-0.05683812876409698,0.3489831369534274,0.6893137994369352,0.01989142674498765,0.6516704591849802,0.9234390865506116,0.11108159700032724,0.02697055127470186,0.16146742668989075,0.027420218781550994,0.6284991937219484,0.856228507080149,0.005666586065743344,0.9270097001614035,0.9822710831814573,20,38,51,60,91
Y3B_Frailty_Dermatitis,Y3B,Frailty,Health,Dermatitis,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.05938792513941416,0.03605574747358205,0.11537839191546256,0.9094513827499546,0.9944097161284644,-0.00132559164765801,0.9864362872666058,0.9933635083850512,-0.0485022008688872,0.20480866937590492,0.5683492490061034,-0.0452805377384028,0.30583100694415294,0.6284562021309039,-0.08114838632965785,0.047805963534817884,0.28763924278092107,-0.09704996093718253,0.45805617641840113,0.8041430652678597,20,38,51,60,91
Y3B_Frailty_LossOfWhiskers,Y3B,Frailty,Health,LossOfWhiskers,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,0.005554090898731545,0.849457330299144,0.9345001300342595,0.9209322520131755,0.9944097161284644,0.027954602553781873,0.6809960868838676,0.8992158274322893,-0.049277687253735464,0.20763505173228908,0.5683492490061034,0.060194139764157016,0.19327823695403762,0.5033942751900846,0.020932739249181837,0.7237137539231201,0.8996164024461006,-0.010487656781927158,0.8874962465456963,0.9744585976097913,20,38,51,59,91
Y3B_Frailty_CoatCondition,Y3B,Frailty,Health,CoatCondition,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.07499841902143334,0.008318319958517213,0.03629812345534784,0.6083152309747687,0.9853220318120754,-0.08598274643048275,0.25120388876818484,0.6055553354461677,-0.05810301649852305,0.1520736917650303,0.5076262668776363,-0.041351890521338946,0.34163299832946314,0.6636641033121539,-0.16003163496768885,0.010592247208170487,0.11850076564140732,-0.03813241721716273,0.55901506820246,0.8852109431891962,20,38,51,60,91
Y3B_Frailty_Tumours,Y3B,Frailty,Health,Tumours,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.07422665064339598,0.011065181352907868,0.04578695732237739,0.7115401304449592,0.9910284616491165,-0.12218330710289822,0.011323709315953943,0.14761999235525414,-0.04622709134601103,0.12288554219589586,0.46228370635598914,-0.060725523332326406,0.14470549543565359,0.42166232481454796,-0.04367874579833403,0.412574773078752,0.7246568479080788,-0.45350291046060925,0.1476847521662716,0.5586617472820697,20,38,51,60,91
Y3B_Frailty_DistendedAbdomen,Y3B,Frailty,Health,DistendedAbdomen,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.0705118580593277,0.04350167370489412,0.13385130370736653,0.1839250462865518,0.807428078117364,-0.06292694364962398,0.4252272860668638,0.7665668352491872,-0.003056962552145642,0.9424995491356605,0.9925311324188524,0.028102558992560298,0.6215952019637706,0.8555892649922691,-0.04336583931913838,0.4692474694187653,0.7516357675701028,-0.3369371348798401,0.01603734480611488,0.19004253595246134,20,38,51,60,91
Y3B_Frailty_Kyphosis,Y3B,Frailty,Health,Kyphosis,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.05323328631689813,0.07129286593000897,0.19370137158342057,0.9789407201572495,0.9944097161284644,-0.08044257900964796,0.29243103439845125,0.635001883945087,-0.09128964820262635,0.03937591534089182,0.27803687905806845,0.024472767048903298,0.6705734108421023,0.892497333992456,-0.07768737961697418,0.1286975211120462,0.44647105228999867,-0.025888557672008816,0.6972916100621074,0.9354232731210536,20,38,51,60,91
Y3B_Frailty_TailStiffening,Y3B,Frailty,Health,TailStiffening,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.008186502001228481,0.7762166991142675,0.8903824254121003,0.8074479493912103,0.992485414532811,-0.0115263616964531,0.9458889200353973,0.9809352858627503,-0.014742542135977059,0.6854384889701429,0.9329731283734716,-0.01556892756811645,0.7741423844156525,0.9308138846845684,-0.08218244392028214,0.16781393657964955,0.5113611414492497,0.03220320713926154,0.5753544312396477,0.8970986855512927,20,38,51,60,91
Y3B_Frailty_GaitDisorders,Y3B,Frailty,Health,GaitDisorders,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.05554510477574496,0.05321672827157067,0.159650184814712,0.9037869973533286,0.9944097161284644,-0.06323763458183158,0.31068851140647985,0.6532658729573197,-0.1061550068950097,0.0014849554152866723,0.035193443342294135,-0.04666755605698936,0.4609590334260226,0.7517015430410598,-0.034556384717007206,0.5243073421282363,0.7936660823759348,-0.015671003014573748,0.8182470165570348,0.9728655999532638,20,38,51,60,91
Y3B_Frailty_Tremor,Y3B,Frailty,Health,Tremor,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.045499416923426544,0.10859811467637108,0.265053025650804,0.6949787346353025,0.9910284616491165,0.0108485482034834,0.8929065118670991,0.9789204419093426,0.003656954476291498,0.9216203034667917,0.9925311324188524,-0.0057219985672983375,0.9134811516380306,0.9701735534276084,-0.0926179409859767,0.056973958850928465,0.324178545004523,-0.06487495322275555,0.3414068561144753,0.7491983786956542,20,38,51,60,91
Y3B_Frailty_BodyCondition,Y3B,Frailty,Health,BodyCondition,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.09382655925527059,0.0011805521273367957,0.007456118698969236,0.5705153429193064,0.9853220318120754,-0.0505718524736259,0.48524523112243023,0.8037212884290956,-0.033341891086709805,0.4101979746015212,0.7941928289114587,-0.013439258329086781,0.7895593608371605,0.9351222662814462,-0.13976656132313334,0.021175604105810982,0.19690561739948914,-0.1238754723566239,0.05078133160305428,0.32885769626554784,20,38,51,60,91
Y3B_Frailty_RightingReflex,Y3B,Frailty,Health,RightingReflex,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.060546558066419794,0.03700461350261204,0.117890804079118,0.6307225867901181,0.9853220318120754,-0.09938316879365124,0.0802904645939753,0.381828318843031,-0.04130833118735551,0.22256789538376906,0.590469304544253,-0.09603407144771244,0.024697041109779296,0.15678210918797392,-0.13293828070950697,0.0982141449483196,0.4187815996974121,-0.0023227100708637675,0.9769363971963199,0.9939039639491546,20,38,51,60,91
Y3B_Frailty_VestibDisturbance,Y3B,Frailty,Health,VestibDisturbance,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.04178894845087736,0.1425364003920466,0.32070690088210485,0.7354775204852687,0.9910284616491165,0.006036085414215436,0.9272363113131534,0.979189940229395,-0.014653664166878844,0.7784860171362243,0.9848817761278569,0.013742985212933616,0.7879537039731024,0.9351222662814462,-0.07230082857196862,0.14021421090489736,0.45841723747902513,-0.07654333168344453,0.24189967750037178,0.658020521904322,20,38,51,60,91
Y3B_Frailty_Cataracts,Y3B,Frailty,Health,Cataracts,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.00499748353971259,0.8598328127087507,0.9350066289319754,0.6923477994511875,0.9910284616491165,-0.028089108915918762,0.4517098211436924,0.7864833345406113,0.0705751076737952,0.20672753533066848,0.5683492490061034,-0.09710536193997493,0.060094582583984445,0.26053200132446913,0.010353863947364305,0.8643284990867253,0.9477170066555823,0.006426147354103443,0.9250790241311169,0.9816883375480957,20,38,51,60,91
Y3B_Frailty_EyeDischargeOrSwelling,Y3B,Frailty,Health,EyeDischargeOrSwelling,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,-0.003269426713308276,0.9087609816635929,0.9608045621112876,0.4065094889002321,0.9217284987536123,0.05369002438526038,0.25117466865148613,0.6055553354461677,-0.05115485982645482,0.6138740402856527,0.9095509299872734,0.0062533277668662375,0.9193226380980064,0.9701735534276084,0.1124922675540039,0.16541124684334757,0.5113611414492497,-0.039647476881465735,0.4281938850759158,0.8017078724925026,20,38,51,60,91
Y3B_Frailty_Microphthalmia,Y3B,Frailty,Health,Microphthalmia,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,0.03311481596916353,0.23931832865098507,0.4406884824263663,0.17427021115792088,0.807428078117364,-0.02122519254781851,0.7590519189534312,0.9203839948744258,-0.05467790149904167,0.18921672420727248,0.5628999619722624,0.04566327652611088,0.34964312152672994,0.6743752626935134,-0.033022942282131616,0.5723970821074692,0.8247192754543418,0.12007822502115095,0.04325373566364776,0.3216377512628721,20,38,51,60,91
Y3B_Frailty_CornealOpacity,Y3B,Frailty,Health,CornealOpacity,Y3B_Frailty_BWTest,Y3B_Frailty_AgeInDays,0.01682844855550303,0.56211461596849,0.761559127931873,0.7244850218644352,0.9910284616491165,-0.04041297911211498,0.29785332104874224,0.6413238173932378,0.023975677828278787,0.5117858340988584,0.8482044942757303,0.0055399336266605675,0.9142804401151348,0.9701735534276084,0.031534965715924033,0.6073742187859843,0.8416919673786938,0.08861650620099507,0.31948362858007473,0.72572798696624,20,38,51,60,91
